timestamp,CROISSANTS,DJEMBES,JAMS,KELP,PICNIC_BASKET1,PICNIC_BASKET2,RAINFOREST_RESIN,SQUID_INK,SYNTHETIC_BASKET,SPREAD,SPREAD_PCT
108600,4266.5,13365.5,6509.5,2036.0,58538.5,30207.0,9996.5,1821.5,58493.0,45.5,0.07778708563417844
108700,4267.5,13365.5,6510.0,2036.0,58543.0,30210.5,9999.0,1820.5,58500.5,42.5,0.07264895171836139
108800,4267.5,13366.5,6509.5,2037.5,58540.5,30213.0,10000.0,1821.5,58500.0,40.5,0.06923076923076922
108900,4267.0,13366.0,6510.0,2036.0,58538.5,30210.0,9996.5,1822.5,58498.0,40.5,0.06923313617559575
109000,4266.5,13366.5,6510.0,2035.0,58535.5,30209.0,9996.5,1821.0,58495.5,40.0,0.06838132847825901
109100,4266.5,13366.5,6509.5,2036.5,58537.0,30211.5,10000.0,1822.5,58494.0,43.0,0.07351181317741991
109200,4266.5,13366.5,6509.0,2036.5,58533.0,30206.5,10000.0,1822.0,58492.5,40.5,0.06923964610847544
109300,4267.5,13365.5,6507.5,2036.0,58535.0,30206.5,9999.0,1820.5,58493.0,42.0,0.07180346366231857
109400,4267.0,13365.5,6509.0,2037.5,58543.5,30207.5,9999.0,1822.5,58494.5,49.0,0.08376855943721204
109500,4267.5,13365.0,6510.0,2034.5,58540.5,30212.5,10000.0,1821.5,58500.0,40.5,0.06923076923076922
109600,4267.5,13364.0,6511.0,2036.0,58544.5,30218.0,10000.0,1821.5,58502.0,42.5,0.07264708898841066
109700,4267.5,13363.5,6513.5,2036.5,58547.0,30222.5,10000.0,1821.5,58509.0,38.0,0.06494727306910048
109800,4267.5,13364.5,6515.0,2036.0,58555.5,30227.0,10001.5,1824.0,58514.5,41.0,0.07006810277794394
109900,4267.5,13364.5,6514.0,2036.0,58552.5,30225.0,10000.0,1825.5,58511.5,41.0,0.07007169530776002
110000,4268.0,13364.5,6513.5,2036.0,58562.5,30229.5,10000.0,1825.5,58513.0,49.5,0.08459658537419035
110100,4268.0,13364.5,6514.5,2036.0,58564.5,30227.5,10000.0,1824.5,58516.0,48.5,0.08288331396541117
110200,4267.5,13365.0,6515.5,2036.0,58560.5,30225.5,10001.0,1824.5,58516.5,44.0,0.07519246708193415
110300,4267.0,13364.0,6516.5,2036.0,58556.5,30227.0,10000.0,1824.5,58515.5,41.0,0.07006690534986457
110400,4267.0,13364.5,6516.5,2036.0,58556.0,30228.5,10001.0,1824.5,58516.0,40.0,0.06835737234260715
110500,4267.0,13364.0,6517.5,2036.0,58562.5,30228.5,9999.0,1825.5,58518.5,44.0,0.07518989721199279
110600,4266.5,13363.5,6517.0,2036.0,58558.0,30227.5,9999.0,1826.5,58513.5,44.5,0.07605082587778889
110700,4266.5,13365.0,6516.0,2036.5,58558.0,30228.0,10003.0,1827.5,58512.0,46.0,0.07861635220125787
110800,4266.5,13363.5,6516.0,2036.0,58557.5,30226.5,9999.0,1830.5,58510.5,47.0,0.0803274625921843
110900,4266.5,13364.0,6516.0,2036.5,58556.5,30227.5,10000.0,1830.5,58511.0,45.5,0.07776315564594692
111000,4266.5,13364.0,6516.5,2035.5,58555.5,30228.5,10000.0,1829.5,58512.5,43.0,0.07348857081820123
111100,4266.5,13363.5,6516.0,2035.5,58558.5,30228.5,10000.0,1829.5,58510.5,48.0,0.08203655754095418
111200,4266.5,13364.5,6517.5,2035.5,58560.5,30229.5,10003.0,1828.5,58516.0,44.5,0.07604757673115045
111300,4266.5,13363.5,6517.0,2036.0,58558.0,30230.5,10002.0,1830.0,58513.5,44.5,0.07605082587778889
111400,4266.5,13363.5,6517.5,2035.5,58557.5,30231.0,10000.0,1828.5,58515.0,42.5,0.07263094932923182
111500,4266.5,13362.5,6518.0,2035.5,58549.5,30228.0,10000.0,1829.5,58515.5,34.0,0.05810426297305842
111600,4267.0,13362.0,6518.0,2036.0,58551.5,30232.0,10001.5,1827.5,58518.0,33.5,0.05724734269797327
111700,4268.0,13360.5,6518.0,2035.5,58557.5,30239.5,10000.0,1829.5,58522.5,35.0,0.05980605749925243
111800,4267.5,13362.0,6518.5,2035.5,58560.5,30236.5,10000.0,1829.5,58522.5,38.0,0.06493229099918835
111900,4267.5,13361.0,6518.0,2035.0,58557.0,30234.5,9999.0,1830.5,58520.0,37.0,0.06322624743677376
112000,4267.5,13359.5,6517.5,2035.5,58551.5,30232.5,10000.0,1832.5,58517.0,34.5,0.05895722610523438
112100,4267.5,13359.5,6517.5,2035.0,58546.5,30229.5,10001.0,1830.5,58517.0,29.5,0.05041270058273664
112200,4267.5,13359.5,6517.5,2035.5,58549.5,30226.5,10000.0,1830.5,58517.0,32.5,0.05553941589623528
112300,4267.0,13360.5,6516.0,2035.5,58547.0,30222.5,10000.0,1830.5,58510.5,36.5,0.06238196563010058
112400,4266.5,13360.5,6516.0,2035.5,58545.5,30220.5,10000.0,1831.5,58507.5,38.0,0.06494893817032005
112500,4267.0,13357.5,6516.0,2035.0,58540.0,30221.0,10000.0,1830.0,58507.5,32.5,0.055548433961457935
112600,4266.5,13357.5,6516.0,2035.5,58536.5,30219.0,9998.5,1832.5,58504.5,32.0,0.05469664726644959
112700,4266.5,13357.5,6516.0,2035.0,58534.5,30219.5,10000.0,1830.5,58504.5,30.0,0.051278106812296484
112800,4266.0,13357.5,6516.0,2035.5,58532.0,30215.5,10000.0,1833.5,58501.5,30.5,0.05213541533123082
112900,4266.5,13358.0,6516.0,2035.5,58536.5,30216.0,10000.0,1834.5,58505.0,31.5,0.05384155200410222
113000,4266.5,13357.5,6516.0,2035.0,58533.5,30216.0,10000.0,1833.0,58504.5,29.0,0.04956883658521995
113100,4266.5,13357.5,6515.0,2036.5,58536.5,30216.5,10001.5,1833.5,58501.5,35.0,0.05982752578993702
113200,4266.5,13357.5,6515.0,2035.0,58528.5,30218.0,10003.5,1833.0,58501.5,27.0,0.046152662752237124
113300,4266.0,13359.5,6515.5,2035.5,58530.0,30215.5,10000.0,1833.5,58502.0,28.0,0.047861611568835255
113400,4266.5,13360.5,6515.0,2036.0,58531.5,30218.0,9998.5,1832.5,58504.5,27.0,0.04615029613106684
113500,4266.5,13359.5,6516.5,2035.5,58535.0,30223.0,10001.0,1833.5,58508.0,27.0,0.04614753537977712
113600,4266.5,13359.5,6516.0,2035.5,58533.5,30223.0,10000.0,1832.5,58506.5,27.0,0.046148718518455215
113700,4266.5,13358.0,6515.5,2036.5,58524.5,30220.5,10003.0,1836.5,58503.5,21.0,0.03589528831608365
113800,4266.5,13358.5,6515.0,2035.5,58521.0,30222.5,9997.0,1832.5,58502.5,18.5,0.03162258023161403
113900,4266.5,13358.0,6515.0,2036.5,58509.5,30219.0,10000.0,1834.5,58502.0,7.5,0.012820074527366585
114000,4266.5,13357.5,6515.0,2035.5,58507.5,30213.5,10001.0,1835.5,58501.5,6.0,0.010256147278274915
114100,4266.5,13358.5,6515.5,2036.0,58511.5,30217.0,10003.0,1833.5,58504.0,7.5,0.012819636264187065
114200,4266.5,13357.5,6516.0,2036.0,58511.5,30214.0,10001.5,1835.5,58504.5,7.0,0.011964891589535847
114300,4266.5,13357.0,6516.0,2036.5,58506.5,30211.5,9999.0,1838.5,58504.0,2.5,0.0042732120880623545
114400,4266.5,13357.5,6516.0,2036.0,58507.5,30215.5,10000.0,1837.0,58504.5,3.0,0.005127810681229649
114500,4266.5,13357.5,6517.0,2036.5,58512.5,30216.5,10000.0,1837.5,58507.5,5.0,0.008545912917147375
114600,4266.5,13357.0,6517.0,2036.5,58507.5,30212.0,10000.0,1836.0,58507.0,0.5,0.0008545985950399098
114700,4266.5,13356.5,6518.0,2036.5,58509.0,30216.5,10003.0,1835.5,58509.5,-0.5,-0.000854562079662277
114800,4266.5,13356.5,6517.5,2036.5,58505.5,30217.5,9996.5,1835.0,58508.0,-2.5,-0.004272919942571956
114900,4266.0,13356.5,6517.5,2036.5,58507.5,30215.5,10000.0,1834.5,58505.0,2.5,0.00427313904794462
115000,4266.5,13356.0,6518.5,2036.5,58511.0,30218.0,10000.0,1835.0,58510.5,0.5,0.0008545474743849394
115100,4266.5,13356.5,6517.5,2036.5,58515.5,30218.0,10000.0,1834.5,58508.0,7.5,0.012818759827715867
115200,4266.5,13357.0,6517.0,2036.5,58511.0,30213.5,10000.0,1835.5,58507.0,4.0,0.006836788760319279
115300,4266.5,13356.5,6517.5,2036.0,58510.5,30213.0,9996.5,1835.5,58508.0,2.5,0.004272919942571956
115400,4267.5,13356.5,6518.0,2037.5,58517.5,30215.5,10000.0,1837.5,58515.5,2.0,0.003417897821944613
115500,4267.0,13356.5,6517.5,2036.5,58517.5,30209.5,10000.0,1836.5,58511.0,6.5,0.011109022235135274
115600,4267.0,13356.5,6518.0,2036.5,58515.5,30206.5,10000.0,1837.5,58512.5,3.0,0.005127109591967528
115700,4266.5,13356.5,6518.0,2036.5,58509.5,30204.5,10000.0,1836.5,58509.5,0.0,0.0
115800,4266.5,13358.5,6517.0,2036.5,58511.0,30203.0,10000.0,1837.0,58508.5,2.5,0.00427288342719434
115900,4266.5,13362.5,6517.0,2035.5,58522.5,30205.5,9998.0,1835.5,58512.5,10.0,0.017090365306558428
116000,4266.5,13362.0,6517.5,2036.5,58524.0,30207.5,10000.0,1837.5,58513.5,10.5,0.017944576892511985
116100,4266.5,13361.5,6517.5,2036.0,58521.5,30209.0,10000.0,1835.0,58513.0,8.5,0.014526686377386222
116200,4266.5,13361.0,6517.5,2036.0,58524.0,30209.0,10000.0,1836.0,58512.5,11.5,0.019653920102542192
116300,4266.5,13361.5,6518.0,2036.5,58526.5,30212.0,10001.5,1835.5,58514.5,12.0,0.020507737398422616
116400,4266.5,13363.5,6518.0,2037.5,58524.0,30211.5,10000.0,1837.5,58516.5,7.5,0.012816897798056958
116500,4266.5,13363.5,6518.0,2036.5,58525.0,30212.5,10000.0,1835.5,58516.5,8.5,0.014525817504464552
116600,4266.5,13364.5,6519.0,2036.5,58529.5,30215.5,10000.0,1834.5,58520.5,9.0,0.015379226083167438
116700,4266.5,13365.5,6519.5,2036.5,58531.5,30215.5,10000.0,1833.5,58523.0,8.5,0.014524204159048579
116800,4267.5,13365.5,6519.0,2036.5,58530.5,30213.5,10003.0,1833.5,58527.5,3.0,0.005125795566186835
116900,4266.5,13364.5,6519.0,2036.0,58532.0,30211.0,10000.0,1834.5,58520.5,11.5,0.019651233328491724
117000,4266.5,13362.5,6519.0,2036.5,58523.0,30208.5,10000.0,1835.5,58518.5,4.5,0.007689875851226535
117100,4267.0,13362.5,6519.0,2035.5,58525.5,30205.5,9999.0,1832.5,58521.5,4.0,0.006835094794220928
117200,4267.0,13362.5,6519.0,2036.0,58516.5,30205.0,10000.0,1834.5,58521.5,-5.0,-0.00854386849277616
117300,4267.0,13363.5,6518.0,2036.5,58511.5,30207.5,10000.0,1834.5,58519.5,-8.0,-0.013670656789617135
117400,4267.0,13363.5,6518.0,2036.5,58512.5,30213.5,10000.0,1835.5,58519.5,-7.0,-0.011961824690914993
117500,4267.0,13361.5,6518.0,2036.5,58511.0,30211.5,10000.0,1831.5,58517.5,-6.5,-0.011107788268466699
117600,4267.0,13361.5,6517.5,2036.5,58512.5,30213.5,10000.0,1830.5,58516.0,-3.5,-0.005981270079978126
117700,4266.5,13362.5,6518.0,2036.5,58517.5,30216.0,10003.0,1833.5,58515.5,2.0,0.003417897821944613
117800,4266.5,13362.5,6519.5,2036.0,58518.5,30219.5,10000.0,1832.0,58520.0,-1.5,-0.002563226247436774
117900,4266.5,13362.5,6518.5,2036.5,58515.5,30217.5,9999.0,1834.5,58517.0,-1.5,-0.0025633576567493208
118000,4266.5,13362.5,6518.5,2036.5,58515.0,30219.5,9997.0,1834.5,58517.0,-2.0,-0.0034178102089990944
118100,4266.5,13363.5,6519.0,2035.0,58513.5,30216.0,9998.5,1834.0,58519.5,-6.0,-0.010252992592212852
118200,4266.5,13363.5,6519.0,2036.0,58515.5,30213.5,10003.0,1834.5,58519.5,-4.0,-0.006835328394808568
118300,4266.5,13365.5,6519.0,2035.0,58514.5,30215.0,10000.0,1834.5,58521.5,-7.0,-0.011961415889886622
118400,4266.5,13366.5,6519.0,2037.5,58511.5,30213.0,10001.5,1836.5,58522.5,-11.0,-0.018796189499765047
118500,4266.5,13369.5,6518.5,2036.5,58516.0,30209.5,9997.0,1836.5,58524.0,-8.0,-0.01366960563187752
118600,4266.5,13368.5,6518.5,2036.0,58509.5,30206.0,10003.5,1834.5,58523.0,-13.5,-0.023067853664371273
118700,4265.5,13369.5,6518.5,2035.0,58506.5,30199.0,10003.0,1834.0,58518.0,-11.5,-0.019652072866468435
118800,4265.5,13368.5,6518.5,2036.0,58503.5,30197.0,10000.0,1834.5,58517.0,-13.5,-0.023070218910743887
118900,4265.5,13368.5,6518.0,2036.0,58502.5,30195.0,10000.0,1831.5,58515.5,-13.0,-0.022216335842639986
119000,4265.5,13369.0,6517.5,2036.0,58505.5,30195.0,10000.0,1832.5,58514.5,-9.0,-0.01538080304881696
119100,4265.5,13371.5,6518.0,2035.0,58514.5,30195.0,10003.5,1830.0,58518.5,-4.0,-0.006835445201090254
119200,4265.5,13371.5,6518.0,2037.0,58512.5,30193.5,10002.0,1832.0,58518.5,-6.0,-0.01025316780163538
119300,4265.0,13369.5,6517.0,2035.0,58514.5,30188.0,10000.0,1828.0,58510.5,4.0,0.006836379795079515
119400,4265.0,13370.0,6517.0,2036.5,58516.5,30189.0,9999.0,1827.5,58511.0,5.5,0.00939994189126831
119500,4264.5,13370.0,6517.5,2035.5,58512.5,30196.5,10000.0,1828.0,58509.5,3.0,0.005127372477973662
119600,4265.0,13370.5,6517.5,2036.5,58515.5,30199.0,10001.0,1826.5,58513.0,2.5,0.004272554816878301
119700,4265.5,13371.5,6517.5,2036.5,58515.0,30197.5,10000.0,1827.0,58517.0,-2.0,-0.0034178102089990944
119800,4265.5,13372.5,6517.0,2037.0,58517.0,30196.0,10000.0,1829.0,58516.5,0.5,0.0008544598532037973
119900,4265.5,13373.5,6517.0,2036.0,58525.0,30199.5,10000.0,1828.5,58517.5,7.5,0.012816678771307728
120000,4265.5,13373.5,6517.0,2036.0,58529.5,30197.5,10001.0,1828.5,58517.5,12.0,0.020506686034092364
120100,4265.5,13374.5,6517.0,2036.0,58532.0,30203.0,10000.0,1829.5,58518.5,13.5,0.023069627553679604
120200,4265.5,13373.5,6517.0,2036.0,58528.5,30202.5,10000.0,1828.5,58517.5,11.0,0.018797795531251334
120300,4265.5,13373.5,6517.0,2036.5,58530.5,30204.5,9997.0,1830.5,58517.5,13.0,0.022215576536933398
120400,4265.5,13374.0,6517.0,2036.5,58531.5,30199.0,10000.0,1832.5,58518.0,13.5,0.023069824669332512
120500,4265.5,13374.5,6516.0,2036.0,58528.5,30197.5,10000.0,1832.0,58515.5,13.0,0.022216335842639986
120600,4266.5,13374.5,6516.5,2037.0,58538.5,30201.5,10001.0,1834.0,58523.0,15.5,0.02648531346650035
120700,4266.5,13376.5,6517.0,2036.0,58537.5,30205.0,9997.0,1833.5,58526.5,11.0,0.01879490487215193
120800,4266.5,13376.0,6516.5,2036.0,58543.5,30203.0,10003.5,1836.5,58524.5,19.0,0.03246503601055968
120900,4266.5,13377.0,6516.0,2036.5,58554.5,30204.0,10001.5,1836.0,58524.0,30.5,0.05211537147153304
121000,4266.5,13375.5,6516.5,2036.0,58554.5,30203.0,10001.5,1838.0,58524.0,30.5,0.05211537147153304
121100,4267.5,13376.5,6516.5,2036.5,58563.5,30206.5,10000.0,1838.5,58531.0,32.5,0.05552613145170935
121200,4267.5,13375.5,6517.5,2036.0,58564.5,30206.0,10001.5,1838.5,58533.0,31.5,0.05381579621751832
121300,4267.5,13376.0,6516.5,2036.0,58561.0,30204.5,10001.0,1838.5,58530.5,30.5,0.052109583892158785
121400,4267.0,13375.5,6516.0,2036.0,58559.0,30201.0,9997.0,1841.5,58525.5,33.5,0.05724000649289626
121500,4267.0,13376.5,6516.0,2036.0,58565.5,30202.5,10001.0,1840.5,58526.5,39.0,0.06663648091035684
121600,4266.5,13378.0,6516.0,2036.0,58557.5,30198.0,10000.0,1839.5,58525.0,32.5,0.055531824006834686
121700,4266.5,13376.5,6516.0,2035.0,58551.5,30198.5,9999.0,1839.0,58523.5,28.0,0.04784402846719694
121800,4266.5,13377.0,6515.0,2034.5,58549.5,30198.0,9997.5,1839.5,58521.0,28.5,0.04870046649920541
121900,4266.5,13377.0,6515.0,2036.0,58544.0,30197.5,10001.0,1839.5,58521.0,23.0,0.03930213085900788
122000,4266.5,13377.5,6515.0,2036.0,58550.5,30195.5,10000.0,1838.5,58521.5,29.0,0.04955443725810173
122100,4266.5,13377.5,6515.5,2036.0,58551.5,30198.0,10000.0,1837.5,58523.0,28.5,0.048698802180339354
122200,4266.5,13378.5,6516.0,2036.5,58553.5,30196.5,9997.0,1836.5,58525.5,28.0,0.04784239348659986
122300,4266.5,13379.5,6516.5,2036.0,58555.5,30198.0,10000.0,1837.5,58528.0,27.5,0.046986057955166756
122400,4266.5,13380.5,6515.5,2036.0,58550.5,30196.0,10003.5,1836.5,58526.0,24.5,0.041861736664046745
122500,4266.5,13380.5,6516.0,2036.0,58555.5,30196.0,10000.0,1836.5,58527.5,28.0,0.0478407586177438
122600,4266.5,13380.5,6515.5,2036.5,58552.5,30192.0,10000.0,1835.5,58526.0,26.5,0.04527902128968322
122700,4266.5,13380.0,6515.0,2036.5,58546.5,30189.5,10000.0,1835.5,58524.0,22.5,0.038445765839655525
122800,4265.5,13379.5,6515.0,2036.5,58544.5,30187.0,10000.0,1835.5,58517.5,27.0,0.046140043576707826
122900,4265.5,13380.0,6515.0,2035.5,58544.5,30189.0,9997.5,1834.5,58518.0,26.5,0.045285211387949005
123000,4265.5,13380.0,6515.0,2036.5,58541.0,30187.0,9999.0,1838.0,58518.0,23.0,0.03930414573293687
123100,4266.5,13379.5,6515.0,2036.0,58547.5,30189.5,9997.0,1835.0,58523.5,24.0,0.04100916725759738
123200,4266.5,13379.5,6515.0,2037.5,58549.0,30188.5,10001.0,1836.0,58523.5,25.5,0.04357224021119721
123300,4266.5,13379.5,6515.0,2036.5,58552.5,30191.0,9998.5,1832.5,58523.5,29.0,0.04955274376959683
123400,4266.0,13379.5,6515.0,2037.0,58549.5,30186.5,10000.0,1833.5,58520.5,29.0,0.04955528404576173
123500,4266.5,13379.5,6514.5,2037.0,58552.0,30185.0,9999.0,1835.5,58522.0,30.0,0.05126277297426609
123600,4266.5,13380.0,6515.0,2037.5,58552.5,30186.0,10000.0,1835.5,58524.0,28.5,0.04869797006356367
123700,4266.5,13380.5,6515.0,2038.5,58554.5,30185.5,10003.0,1837.5,58524.5,30.0,0.051260583174567914
123800,4266.0,13380.5,6517.0,2036.0,58557.5,30190.0,10001.0,1836.0,58527.5,30.0,0.05125795566186835
123900,4265.5,13380.5,6516.5,2037.0,58551.5,30188.5,10000.0,1838.5,58523.0,28.5,0.048698802180339354
124000,4266.0,13380.5,6517.5,2037.5,58557.0,30193.5,10003.0,1839.0,58529.0,28.0,0.0478395325394249
124100,4266.0,13380.5,6518.5,2036.5,58559.5,30195.0,10001.5,1837.5,58532.0,27.5,0.04698284698968086
124200,4266.5,13380.5,6518.0,2037.0,58559.5,30194.0,9998.5,1838.5,58533.5,26.0,0.04441900791854238
124300,4266.5,13380.5,6517.5,2035.5,58556.5,30192.5,9996.5,1837.5,58532.0,24.5,0.04185744549989749
124400,4266.5,13381.0,6518.0,2037.0,58555.5,30194.0,9999.0,1837.5,58534.0,21.5,0.03673078894317833
124500,4266.0,13380.5,6518.0,2036.5,58560.5,30194.5,9997.0,1836.5,58530.5,30.0,0.05125532841851685
124600,4266.5,13380.5,6518.0,2036.0,58561.5,30198.0,10001.0,1836.5,58533.5,28.0,0.04783585468150717
124700,4266.5,13380.5,6517.0,2036.5,58554.5,30196.5,10000.0,1836.5,58530.5,24.0,0.041004262734813474
124800,4266.0,13380.5,6517.0,2036.5,58555.5,30193.0,10000.0,1838.5,58527.5,28.0,0.0478407586177438
124900,4265.5,13380.5,6517.5,2036.5,58551.5,30193.0,10003.5,1838.0,58526.0,25.5,0.043570378976864985
125000,4265.5,13379.5,6517.5,2036.5,58548.5,30193.5,10000.0,1839.5,58525.0,23.5,0.04015378043571124
125100,4265.5,13380.0,6517.5,2036.5,58549.5,30193.5,10003.0,1839.5,58525.5,24.0,0.04100776584565702
125200,4265.5,13379.5,6517.0,2036.5,58552.5,30194.5,10000.0,1839.5,58523.5,29.0,0.04955274376959683
125300,4265.5,13378.0,6517.5,2036.5,58557.5,30197.5,10001.5,1838.0,58523.5,34.0,0.05809632028159628
125400,4265.5,13375.5,6519.5,2037.5,58561.5,30202.0,10000.0,1837.5,58527.0,34.5,0.05894715259623763
125500,4265.5,13375.0,6520.0,2036.5,58562.0,30203.5,9999.0,1837.5,58528.0,34.0,0.058091853471842536
125600,4265.5,13376.0,6520.0,2036.5,58560.5,30201.5,10000.0,1837.5,58529.0,31.5,0.05381947410685301
125700,4265.5,13375.5,6520.5,2036.0,58557.5,30203.0,10000.0,1836.5,58530.0,27.5,0.04698445241756364
125800,4266.5,13375.5,6520.5,2036.0,58568.5,30204.0,10001.5,1835.5,58536.0,32.5,0.0555213885472188
125900,4266.5,13375.5,6520.5,2034.5,58569.5,30205.5,10000.0,1836.5,58536.0,33.5,0.0572297389640563
126000,4266.5,13375.0,6519.0,2036.5,58568.0,30201.0,10000.0,1835.5,58531.0,37.0,0.06321436503733065
126100,4266.5,13375.5,6520.0,2036.5,58579.5,30206.0,10001.5,1835.5,58534.5,45.0,0.07687773876944366
126200,4267.0,13375.5,6520.0,2036.5,58580.5,30205.5,10000.0,1834.5,58537.5,43.0,0.07345718556480887
126300,4267.0,13375.5,6520.5,2036.0,58572.5,30207.5,10000.0,1834.5,58539.0,33.5,0.05722680606091666
126400,4267.0,13375.5,6521.0,2036.0,58575.5,30203.5,10001.0,1833.5,58540.5,35.0,0.05978766836634467
126500,4266.5,13375.5,6520.5,2037.0,58572.0,30203.0,10002.0,1833.5,58536.0,36.0,0.06150061500615006
126600,4266.5,13375.5,6520.5,2035.0,58563.5,30203.0,10000.0,1831.0,58536.0,27.5,0.04697963646303129
126700,4266.5,13375.5,6520.5,2036.5,58563.5,30202.0,9998.5,1833.5,58536.0,27.5,0.04697963646303129
126800,4266.5,13375.5,6521.5,2035.5,58569.5,30205.0,10000.0,1833.5,58539.0,30.5,0.0521020174584465
126900,4266.0,13375.5,6521.0,2035.5,58563.0,30203.5,10000.0,1833.5,58534.5,28.5,0.048689234553980984
127000,4266.5,13375.5,6520.5,2035.5,58566.5,30205.5,10000.0,1833.5,58536.0,30.5,0.052104687713543804
127100,4266.5,13376.0,6520.5,2035.5,58565.0,30202.5,10001.0,1832.5,58536.5,28.5,0.048687571002707715
127200,4266.5,13375.5,6520.0,2035.5,58567.5,30204.5,10000.0,1833.0,58534.5,33.0,0.05637700843092535
127300,4266.5,13375.5,6520.5,2035.5,58568.5,30205.0,9998.5,1832.0,58536.0,32.5,0.0555213885472188
127400,4266.5,13374.5,6522.0,2035.5,58570.5,30210.0,9996.5,1832.5,58539.5,31.0,0.052955696580941077
127500,4266.5,13374.0,6523.0,2035.5,58570.5,30209.0,9997.0,1831.5,58542.0,28.5,0.04868299682279389
127600,4266.5,13373.5,6522.5,2035.0,58575.0,30209.5,10003.0,1828.0,58540.0,35.0,0.05978817902289033
127700,4266.5,13374.5,6522.5,2035.5,58575.5,30206.5,10000.0,1828.5,58541.0,34.5,0.058933055465400314
127800,4267.5,13374.5,6523.0,2035.5,58575.0,30212.0,10001.5,1828.0,58548.5,26.5,0.045261620707618466
127900,4267.5,13374.5,6524.0,2035.5,58581.0,30215.5,9999.0,1827.5,58551.5,29.5,0.0503829961657686
128000,4267.5,13374.5,6524.0,2035.5,58588.5,30218.5,10003.0,1827.5,58551.5,37.0,0.0631922324790996
128100,4267.5,13374.5,6523.5,2034.5,58598.5,30217.5,9998.0,1824.5,58550.0,48.5,0.08283518360375747
128200,4267.5,13375.5,6524.0,2035.5,58594.5,30220.0,9998.5,1828.0,58552.5,42.0,0.07173049827078264
128300,4268.5,13376.0,6524.0,2035.5,58593.5,30226.5,10000.0,1829.0,58559.0,34.5,0.05891494048737171
128400,4268.5,13375.5,6526.5,2035.5,58598.5,30232.5,10003.0,1831.5,58566.0,32.5,0.05549294812689957
128500,4268.5,13375.5,6527.0,2035.5,58598.5,30235.0,10000.0,1831.5,58567.5,31.0,0.052930379476672215
128600,4268.5,13374.5,6526.5,2035.5,58592.5,30238.5,10000.0,1830.5,58565.0,27.5,0.046956373260479814
128700,4268.5,13374.5,6526.0,2035.5,58584.0,30239.0,10001.0,1830.5,58563.5,20.5,0.03500473844630188
128800,4268.5,13374.5,6527.0,2035.5,58587.5,30244.0,10001.5,1830.5,58566.5,21.0,0.03585667574466632
128900,4269.0,13374.0,6527.0,2035.5,58587.5,30247.5,9999.0,1830.5,58569.0,18.5,0.03158667554508358
129000,4268.5,13373.5,6526.5,2035.5,58583.5,30246.0,10000.0,1831.5,58564.0,19.5,0.0332969059490472
129100,4268.5,13372.5,6526.5,2035.0,58586.5,30247.5,9999.0,1830.5,58563.0,23.5,0.04012772569711251
129200,4268.5,13372.0,6526.0,2036.5,58579.5,30244.5,10000.0,1832.5,58561.0,18.5,0.031590990591007666
129300,4268.5,13368.5,6526.0,2036.0,58573.5,30248.5,9997.0,1831.5,58557.5,16.0,0.02732357084916535
129400,4268.5,13366.5,6525.5,2035.0,58568.5,30244.5,10000.0,1831.0,58554.0,14.5,0.0247634662021382
129500,4268.5,13366.0,6524.5,2035.5,58565.5,30242.5,10001.0,1831.5,58550.5,15.0,0.0256189101715613
129600,4269.0,13365.5,6523.0,2036.5,58564.5,30242.0,10003.5,1831.0,58548.5,16.0,0.02732777099327908
129700,4268.5,13365.0,6523.5,2034.5,58562.5,30239.0,10000.0,1829.5,58546.5,16.0,0.027328704534002886
129800,4269.0,13365.0,6523.5,2035.5,58569.5,30236.5,10000.0,1830.5,58549.5,20.0,0.03415913030854234
129900,4269.0,13364.5,6523.0,2035.5,58569.5,30234.5,10000.0,1830.5,58547.5,22.0,0.03757632691404415
130000,4269.0,13364.5,6525.0,2035.5,58573.5,30237.0,9996.5,1830.5,58553.5,20.0,0.03415679677559838
130100,4269.5,13363.5,6525.5,2035.5,58568.5,30240.0,10000.0,1829.5,58557.0,11.5,0.019638984237580478
130200,4269.5,13364.5,6525.5,2035.5,58565.0,30241.5,10000.0,1827.5,58558.0,7.0,0.011953960176235527
130300,4269.5,13364.0,6524.5,2035.5,58564.5,30242.5,9997.0,1825.5,58554.5,10.0,0.0170781067210889
130400,4269.5,13363.5,6525.0,2035.5,58564.5,30240.5,9999.0,1826.0,58555.5,9.0,0.015370033557906603
130500,4269.5,13363.5,6525.0,2035.5,58566.5,30242.5,9997.0,1825.5,58555.5,11.0,0.018785596570774735
130600,4269.5,13361.5,6525.0,2035.5,58567.5,30246.5,10003.0,1825.5,58553.5,14.0,0.02390975774291887
130700,4269.5,13361.5,6525.0,2035.5,58565.0,30245.0,10000.0,1824.5,58553.5,11.5,0.01964015814596907
130800,4269.5,13362.5,6525.0,2035.5,58563.5,30246.0,9998.5,1824.5,58554.5,9.0,0.015370296048980011
130900,4269.5,13363.5,6525.0,2035.5,58567.5,30245.0,10000.0,1825.5,58555.5,12.0,0.0204933780772088
131000,4269.5,13363.5,6525.0,2035.5,58566.5,30246.0,10000.0,1825.5,58555.5,11.0,0.018785596570774735
